categoria,oc_numero,posicion,centro,proveedor_id,proveedor_nombre,material,material_texto,solicitud_pedido,solicitud_posicion,fecha_solped,fecha_entrega_solped,fecha_pedido,cantidad_reparto,ump,ctd_entregada,fecha_entrega,ctd_pendiente,fecha_estadistica,comprador,grupo_compra,estatus,diferencia_dias,concatenar,fecha_llegada_gutis,fecha_lead_time_sap,fabricante,po_forwarder,incoterm,tipo_pago,zca_coa_sap,status_coa,cantidad_lotes,entrega_entrante,tipo_proveedor,temperatura,pais_origen,tipo_transporte,eta_cr,arribo_cr,recibo
IDA,4500015241,30,CR10,PROV-0084,Proveedor 0084,11900010,MATERIAL PRUEBA FENTERMINA CLORHIDRATO,1000028103,30,2026-02-04,2026-02-25,2026-02-04,500,G,0,2026-06-30,500,2026-09-25,comprador-0001,A00,Atrasado,-59,,,2026-02-04,Fabricante 0074,N/A,CIP,CONTADO/PENDIENTE,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500015683,10,CR10,PROV-0085,Proveedor 0085,11900011,MATERIAL PRUEBA ESOMEPRAZOL MAGNESIO,1000029057,10,2026-02-23,2026-03-16,2026-02-24,500,G,0,2026-09-04,500,2026-04-24,comprador-0001,A00,A Tiempo,7,,2026-09-04,2026-02-23,Fabricante 0075,N/A,CIP,MUESTRAS SIN COSO,N/A,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500015683,20,CR10,PROV-0085,Proveedor 0085,11900011,MATERIAL PRUEBA ESOMEPRAZOL MAGNESIO,1000029057,20,2026-02-23,2026-03-16,2026-02-24,500,G,0,2026-09-04,500,2026-04-24,comprador-0001,A00,A Tiempo,7,,2026-09-04,2026-02-23,Fabricante 0075,N/A,CIP,MUESTRAS SIN COSO,N/A,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500015683,30,CR10,PROV-0085,Proveedor 0085,11900011,MATERIAL PRUEBA ESOMEPRAZOL MAGNESIO,1000029057,30,2026-02-23,2026-03-16,2026-02-24,500,G,0,2026-09-04,500,2026-04-24,comprador-0001,A00,A Tiempo,7,,2026-09-04,2026-02-23,Fabricante 0075,N/A,CIP,MUESTRAS SIN COSO,N/A,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500016857,40,CR10,PROV-0086,Proveedor 0086,13900005,MATERIAL PRUEBA PLEGADIZOS CARTERITAS,1000031770,40,2026-04-23,2026-04-23,2026-04-27,5000,UN,0,2026-06-23,5000,2026-06-23,comprador-0003,A01,Atrasado,-66,,,,,,,,,,,,,,,,,,
IDA,4500016857,30,CR10,PROV-0086,Proveedor 0086,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000031770,30,2026-04-23,2026-04-23,2026-04-27,1000,UN,0,2026-06-23,1000,2026-06-23,comprador-0003,A01,Atrasado,-66,,,,,,,,,,,,,,,,,,
IDA,4500016857,20,CR10,PROV-0086,Proveedor 0086,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000031770,20,2026-04-23,2026-04-23,2026-04-27,500,UN,0,2026-06-23,500,2026-06-23,comprador-0003,A01,Atrasado,-66,,,,,,,,,,,,,,,,,,
IDA,4500016857,10,CR10,PROV-0086,Proveedor 0086,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000031770,10,2026-04-23,2026-04-23,2026-04-27,5000,UN,0,2026-06-23,5000,2026-06-23,comprador-0003,A01,Atrasado,-66,,,,,,,,,,,,,,,,,,
IDA,4500017348,10,CR10,PROV-0012,Proveedor 0012,12900070,Petrolato sólido,1000033126,10,2026-05-19,2026-08-27,2026-05-20,3000,G,0,2026-09-10,3000,2026-08-27,comprador-0002,A00,A Tiempo,13,,,,,,,,,,,,,,,,,,
IDA,4500017348,20,CR10,PROV-0012,Proveedor 0012,12900070,Petrolato sólido,1000033126,20,2026-05-19,2026-08-27,2026-05-20,3000,G,0,2026-09-10,3000,2026-08-27,comprador-0002,A00,A Tiempo,13,,,,,,,,,,,,,,,,,,
IDA,4500017351,10,CR10,PROV-0087,Proveedor 0087,11900208,MAT.PRUEBA ONDANSETRON HCL,1000033143,10,2026-05-19,2026-08-27,2026-05-20,450,G,0,2026-08-27,450,2026-08-27,comprador-0002,A00,Atrasado,-1,,27/08/026,,Fabricante 0076,N/A,CIP,CONTADO/SI,,,,,,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017357,10,CR10,PROV-0088,Proveedor 0088,11900024,MATERIAL PRUEBA OLANZAPINA,1000032807,10,2026-05-11,2026-05-11,2026-05-20,333,G,0,2026-09-04,333,2026-06-19,comprador-0002,A00,A Tiempo,7,,2026-09-04,,Fabricante 0077,N/A,CIP,CONTADO/SI,ZCA640000000029,APROBADO,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017357,20,CR10,PROV-0088,Proveedor 0088,11900024,MATERIAL PRUEBA OLANZAPINA,1000032807,20,2026-05-11,2026-05-11,2026-05-20,333,G,0,2026-09-04,333,2026-06-19,comprador-0002,A00,A Tiempo,7,,2026-09-04,,Fabricante 0077,N/A,CIP,CONTADO/SI,ZCA640000000029,APROBADO,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017357,30,CR10,PROV-0088,Proveedor 0088,11900024,MATERIAL PRUEBA OLANZAPINA,1000032807,30,2026-05-11,2026-05-11,2026-05-20,333,G,0,2026-09-04,333,2026-06-19,comprador-0002,A00,A Tiempo,7,,2026-09-04,,Fabricante 0077,N/A,CIP,CONTADO/SI,ZCA640000000029,APROBADO,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017493,10,CR10,PROV-0078,Proveedor 0078,15900160,CLONAZEPAM,1000023867,70,2025-10-01,2025-10-01,2026-05-28,200,MG,0,2027-08-31,200,2027-08-31,comprador-0004,A04,A Tiempo,368,,,,,,,,,,,,,,,,,,
IDA,4500017639,30,CR10,PROV-0087,Proveedor 0087,11900209,MAT.PRUEBA ONDANSETRON_BASE,1000033619,30,2026-05-26,2026-09-03,03/06/026,4000,G,0,2026-09-03,4000,2026-09-03,comprador-0002,A00,A Tiempo,6,,2026-09-03,,Fabricante 0078,N/A,CIP,CONTADO/SI,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017639,20,CR10,PROV-0087,Proveedor 0087,11900209,MAT.PRUEBA ONDANSETRON_BASE,1000033619,20,2026-05-26,2026-09-03,03/06/026,4000,G,0,2026-09-03,4000,2026-09-03,comprador-0002,A00,A Tiempo,6,,2026-09-03,,Fabricante 0078,N/A,CIP,CONTADO/SI,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017639,10,CR10,PROV-0087,Proveedor 0087,11900209,MAT.PRUEBA ONDANSETRON_BASE,1000033619,10,2026-05-26,2026-09-03,03/06/026,4000,G,0,2026-09-03,4000,2026-09-03,comprador-0002,A00,A Tiempo,6,,2026-09-03,,Fabricante 0078,N/A,CIP,CONTADO/SI,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017772,20,CR10,PROV-0089,Proveedor 0089,11900071,MAT.PRUEBA TIOCOLCHICÓSIDO,1000033938,20,2026-06-08,2026-10-06,2026-06-09,250,G,0,2026-10-06,250,2026-10-06,comprador-0002,A00,A Tiempo,39,,2026-10-06,,Fabricante 0079,N/A,EXW,CONTADO/SOLICITADO,ZCA640000000017,APROBADO,PEDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017772,30,CR10,PROV-0089,Proveedor 0089,11900071,MAT.PRUEBA TIOCOLCHICÓSIDO,1000033938,30,2026-06-08,2026-10-06,2026-06-09,250,G,0,2026-10-06,250,2026-10-06,comprador-0002,A00,A Tiempo,39,,,,,,,,,,,,,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017772,10,CR10,PROV-0089,Proveedor 0089,11900071,MAT.PRUEBA TIOCOLCHICÓSIDO,1000033938,10,2026-06-08,2026-10-06,2026-06-09,250,G,0,2026-10-06,250,2026-10-06,comprador-0002,A00,A Tiempo,39,,,,,,,,,,,,,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017861,10,CR10,PROV-0049,Proveedor 0049,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000034068,10,2026-06-10,2026-06-10,2026-06-11,4900,UN,4200,2026-06-30,700,2026-06-30,comprador-0003,A01,Atrasado,-59,,,,,,,,,,,,,,,,,,
IDA,4500017875,10,CR10,PROV-0090,Proveedor 0090,11900174,MAT.PRUEBA TIBOLONA,1000033983,10,2026-06-09,2026-09-17,2026-06-12,1000,G,0,2026-08-28,1000,2026-08-28,comprador-0002,A00,A Tiempo,0,,,,,,,,ZCA640000000090,APROBADO,PENDIENTE,PENDIENTE,INTERNACIONAL,,,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017977,20,CR10,PROV-0022,Proveedor 0022,11900099,MAT.PRUEBA ASCORBATO DE SODIO CRISTALES,1000034140,20,2026-06-15,2026-06-29,2026-06-16,300,G,0,2026-08-03,300,03/082026,comprador-0002,A00,Atrasado,-25,,,,Fabricante 0080,N/A,EXW,CREDITO,ZCA640000000116,APROBADO,PENDIETE,PENDIENTE,INTERNACIONAL,Entre 15°-25° C,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017977,30,CR10,PROV-0022,Proveedor 0022,11900099,MAT.PRUEBA ASCORBATO DE SODIO CRISTALES,1000034140,30,2026-06-15,2026-06-29,2026-06-16,300,G,0,2026-08-03,300,03/082026,comprador-0002,A00,Atrasado,-25,,,,Fabricante 0080,N/A,EXW,CREDITO,ZCA640000000116,APROBADO,PENDIETE,PENDIENTE,INTERNACIONAL,Entre 15°-25° C,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500017977,10,CR10,PROV-0022,Proveedor 0022,11900099,MAT.PRUEBA ASCORBATO DE SODIO CRISTALES,1000034140,10,2026-06-15,2026-06-29,2026-06-16,300,G,0,2026-08-03,300,03/082026,comprador-0002,A00,Atrasado,-25,,,,Fabricante 0080,N/A,EXW,CREDITO,ZCA640000000116,APROBADO,PENDIETE,PENDIENTE,INTERNACIONAL,Entre 15°-25° C,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018062,10,CR10,PROV-0091,Proveedor 0091,11900213,Clorpromazina clorhidrato,1000034149,10,2026-06-15,2026-09-23,2026-06-22,500,G,0,2026-09-04,500,2029-08-23,comprador-0002,A00,A Tiempo,7,,2026-09-04,,Fabricante 0081,N/A,CIP,CONTADO/SOLICITADO,ZCA640000000139,SI,1,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,INDIA,PENDIENTE,PENDIENTE,ENVIADO
IDA,4500018062,20,CR10,PROV-0091,Proveedor 0091,11900213,Clorpromazina clorhidrato,1000034149,20,2026-06-15,2026-09-23,2026-06-22,500,G,0,2026-09-04,500,2029-08-23,comprador-0002,A00,A Tiempo,7,,2026-09-04,,Fabricante 0081,N/A,CIP,CONTADO/SOLICITADO,ZCA640000000139,SI,1,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,INDIA,PENDIENTE,PENDIENTE,ENVIADO
IDA,4500018062,30,CR10,PROV-0091,Proveedor 0091,11900213,Clorpromazina clorhidrato,1000034149,30,2026-06-15,2026-09-23,2026-06-22,500,G,0,2026-09-04,500,2029-08-23,comprador-0002,A00,A Tiempo,7,,2026-09-04,,Fabricante 0081,N/A,CIP,CONTADO/SOLICITADO,ZCA640000000139,SI,1,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,INDIA,PENDIENTE,PENDIENTE,ENVIADO
IDA,4500018064,10,CR10,PROV-0045,Proveedor 0045,12900011,MAT.PRUEBA Celulosa microcristalina 102,1000034194,10,2026-06-16,2026-09-24,2026-06-22,2000,G,0,2026-09-24,2000,2026-09-24,comprador-0002,A00,A Tiempo,27,,,,,,,,,,,,,,,,,,
IDA,4500018223,10,CR10,PROV-0005,Proveedor 0005,11900210,Mat.Prueba Rosuvastatina cálcica,1000035042,10,2026-06-24,2026-10-02,2026-06-30,2500,G,0,2026-10-02,2500,2026-10-02,comprador-0001,A00,A Tiempo,35,,2026-10-02,,Fabricante 0082,594,CIP,CREDITO,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Entre 2°-8° C,CHINA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018223,20,CR10,PROV-0005,Proveedor 0005,11900210,Mat.Prueba Rosuvastatina cálcica,1000035042,20,2026-06-24,2026-10-02,2026-06-30,2500,G,0,2026-10-02,2500,2026-10-02,comprador-0001,A00,A Tiempo,35,,2026-10-02,,Fabricante 0082,594,CIP,CREDITO,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Entre 2°-8° C,CHINA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018223,30,CR10,PROV-0005,Proveedor 0005,11900210,Mat.Prueba Rosuvastatina cálcica,1000035042,30,2026-06-24,2026-10-02,2026-06-30,2500,G,0,2026-10-02,2500,2026-10-02,comprador-0001,A00,A Tiempo,35,,2026-10-02,,Fabricante 0082,594,CIP,CREDITO,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,Entre 2°-8° C,CHINA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018224,10,CR10,PROV-0023,Proveedor 0023,11900210,Mat.Prueba Rosuvastatina cálcica,1000035038,10,2026-06-24,2026-10-02,2026-06-30,2500,G,0,2002-10-02,2500,2026-10-02,comprador-0001,A00,A Tiempo,35,,2026-10-02,,Fabricante 0083,,CIP,CREDITO,ZCA640000000086,APROBADO,PENDIENTE,PENDIENTE,INTERNACIONAL,Entre 2°-8° C,CHINA,AEREO,2026-09-03,PENDIENTE,ENVIADO
IDA,4500018224,20,CR10,PROV-0023,Proveedor 0023,11900210,Mat.Prueba Rosuvastatina cálcica,1000035038,20,2026-06-24,2026-10-02,2026-06-30,2500,G,0,2002-10-02,2500,2026-10-02,comprador-0001,A00,A Tiempo,35,,2026-10-02,,Fabricante 0083,,CIP,CREDITO,ZCA640000000086,APROBADO,PENDIENTE,PENDIENTE,INTERNACIONAL,Entre 2°-8° C,CHINA,AEREO,2026-09-03,PENDIENTE,ENVIADO
IDA,4500018224,30,CR10,PROV-0023,Proveedor 0023,11900210,Mat.Prueba Rosuvastatina cálcica,1000035038,30,2026-06-24,2026-10-02,2026-06-30,2500,G,0,2002-10-02,2500,2026-10-02,comprador-0001,A00,A Tiempo,35,,2026-10-02,,Fabricante 0083,,CIP,CREDITO,ZCA640000000086,APROBADO,PENDIENTE,PENDIENTE,INTERNACIONAL,Entre 2°-8° C,CHINA,AEREO,2026-09-03,PENDIENTE,ENVIADO
IDA,4500018225,10,CR10,PROV-0092,Proveedor 0092,11900125,MAT.PRUEBA CROTAMITÓN,1000035010,10,2026-06-23,2026-10-01,3006/2026,5000,G,0,2026-09-11,5000,2026-07-31,comprador-0001,A00,Atrasado,-28,,2026-09-11,,Fabricante 0084,N/A,EXW,CONTADO/SI,ZCA640000000071,APROBADO,1,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018225,20,CR10,PROV-0092,Proveedor 0092,11900125,MAT.PRUEBA CROTAMITÓN,1000035010,20,2026-06-23,2026-10-01,3006/2026,5000,G,0,2026-09-11,5000,2026-07-31,comprador-0001,A00,Atrasado,-28,,2026-09-11,,Fabricante 0084,N/A,EXW,CONTADO/SI,ZCA640000000071,APROBADO,1,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018225,30,CR10,PROV-0092,Proveedor 0092,11900125,MAT.PRUEBA CROTAMITÓN,1000035010,30,2026-06-23,2026-10-01,3006/2026,5000,G,0,2026-09-11,5000,2026-07-31,comprador-0001,A00,Atrasado,-28,,2026-09-11,,Fabricante 0084,N/A,EXW,CONTADO/SI,ZCA640000000071,APROBADO,1,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018227,10,CR10,PROV-0028,Proveedor 0028,12900011,MAT.PRUEBA Celulosa microcristalina 102,1000034193,10,2026-06-16,2026-09-24,2026-06-30,2000,G,0,2026-09-24,2000,2026-09-24,comprador-0002,A00,A Tiempo,27,,,,,,,,,,,,,,,,,,
IDA,4500018330,10,CR10,PROV-0093,Proveedor 0093,13900006,MATERIAL PRUEBA CORRUGADOS HORMONALES,1000035228,10,2026-07-02,2026-07-02,2026-07-03,1200,UN,0,2026-07-30,1200,2026-07-30,comprador-0003,A01,Atrasado,-29,,,,,,,,,,,,,,,,,,
IDA,4500018331,10,CR10,PROV-0094,Proveedor 0094,13900006,MATERIAL PRUEBA CORRUGADOS HORMONALES,1000035229,10,2026-07-02,2026-07-02,2026-07-03,1000,UN,0,2026-07-31,1000,2026-07-31,comprador-0003,A01,Atrasado,-28,,,,,,,,,,,,,,,,,,
IDA,4500018376,30,CR10,PROV-0095,Proveedor 0095,11900147,MAT.PRUEBA FLUFENAZINA DECANOATO,1000035012,30,2026-06-23,2026-10-01,2026-07-06,300,G,0,2026-10-01,300,2026-10-01,comprador-0001,A00,A Tiempo,34,,2026-10-01,,Fabricante 0085,N/A,CIP,CONTADO/SI,ZCA640000000140,APROBADO,1,PENDENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PEDIENTE,PENDIENTE
IDA,4500018376,20,CR10,PROV-0095,Proveedor 0095,11900147,MAT.PRUEBA FLUFENAZINA DECANOATO,1000035012,20,2026-06-23,2026-10-01,2026-07-06,300,G,0,2026-10-01,300,2026-10-01,comprador-0001,A00,A Tiempo,34,,2026-10-01,,Fabricante 0085,N/A,CIP,CONTADO/SI,ZCA640000000140,APROBADO,1,PENDENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PEDIENTE,PENDIENTE
IDA,4500018376,10,CR10,PROV-0095,Proveedor 0095,11900147,MAT.PRUEBA FLUFENAZINA DECANOATO,1000035012,10,2026-06-23,2026-10-01,2026-07-06,300,G,0,2026-10-01,300,2026-10-01,comprador-0001,A00,A Tiempo,34,,2026-10-01,,Fabricante 0085,N/A,CIP,CONTADO/SI,ZCA640000000140,APROBADO,1,PENDENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PEDIENTE,PENDIENTE
IDA,4500018534,10,CR10,PROV-0096,Proveedor 0096,13900030,MAT.PRUEBA VALVULA SPRAY NASAL 0.1 ML.,1000035314,10,2026-07-07,2026-07-07,2026-07-13,500,UN,0,2026-10-02,500,2026-10-02,comprador-0004,A04,A Tiempo,35,,,,,,,,,,,,,,,,,,
IDA,4500018608,10,CR10,PROV-0042,Proveedor 0042,11900215,Vonoprazan Fumarato,1000035420,20,2026-07-10,2026-10-19,2026-07-17,9000,G,0,2026-09-11,9000,2026-09-11,comprador-0001,A00,A Tiempo,14,,2026-09-11,,Fabricante 0086,N/A,CIP,CREDITO,ZCA640000000141,SI,PENDIENTE,PENDIENTE,INTERNACIONAL,Ambiente,CHINA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018896,10,CR10,PROV-0097,Proveedor 0097,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000037547,10,2026-07-29,2026-07-29,2026-07-30,5000,UN,0,2026-08-30,5000,2026-08-30,comprador-0003,A01,A Tiempo,2,,,,,,,,,,,,,,,,,,
IDA,4500018897,10,CR10,PROV-0098,Proveedor 0098,13900012,MAT. PRUEBA CAJAS PLEGADIZAS CARTULINA,1000037548,10,2026-07-29,2026-07-29,2026-07-30,5000,UN,0,2026-08-30,5000,2026-08-30,comprador-0003,A01,A Tiempo,2,,,,,,,,,,,,,,,,,,
IDA,4500018933,10,CR10,PROV-0099,Proveedor 0099,11900006,MAT. PRUEBA YODOCLOROHIDROXIQUINOLEINA,1000037551,10,,2026-07-30,2026-07-31,400,G,0,,400,,comprador-0001,A00,A Tiempo,28,,,,Fabricante 0087,N/A,CIP,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018933,20,CR10,PROV-0099,Proveedor 0099,11900006,MAT. PRUEBA YODOCLOROHIDROXIQUINOLEINA,1000037551,20,,2026-07-30,2026-07-31,400,G,0,,400,,comprador-0001,A00,A Tiempo,28,,,,Fabricante 0087,N/A,CIP,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018933,30,CR10,PROV-0099,Proveedor 0099,11900006,MAT. PRUEBA YODOCLOROHIDROXIQUINOLEINA,1000037551,30,,2026-07-30,2026-07-31,400,G,0,,400,,comprador-0001,A00,A Tiempo,28,,,,Fabricante 0087,N/A,CIP,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,PENDIENTE,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018943,40,CR10,PROV-0002,Proveedor 0002,11900212,Deflazacort,1000033173,10,,,2026-08-03,7800,G,0,2026-09-25,7800,,comprador-0001,A02,A Tiempo,28,,,,,132,CIP,CREDITO/SI,PENDIENTE,PENDIENTE,2,PENDIENTE,INTERNACIONAL,,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018943,50,CR10,PROV-0002,Proveedor 0002,11900212,Deflazacort,1000033173,40,,,2026-08-03,1000,G,0,2026-09-25,1000,,comprador-0001,A02,A Tiempo,28,,,,,132,CIP,CREDITO/SI,PENDIENTE,PENDIENTE,3,PENDIENTE,INTERNACIONAL,,INDIA,AEREO,PENDIENTE,PENDIENTE,PENDIENTE
IDA,4500018945,30,CR10,PROV-0100,Proveedor 0100,11900092,MAT.PRUEBA VALACICLOVIR CLORHIDRATO,1000037552,30,2026-07-30,2026-11-07,2026-08-03,5000,G,0,,5000,,comprador-0001,A00,A Tiempo,7,,,,Fabricante 0088,N/A,FCA,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,3,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PEDIENTE,PENDIENTE
IDA,4500018945,20,CR10,PROV-0100,Proveedor 0100,11900092,MAT.PRUEBA VALACICLOVIR CLORHIDRATO,1000037552,20,2026-07-30,2026-11-07,2026-08-03,5000,G,0,,5000,,comprador-0001,A00,A Tiempo,7,,,,Fabricante 0088,N/A,FCA,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,3,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PEDIENTE,PENDIENTE
IDA,4500018945,10,CR10,PROV-0100,Proveedor 0100,11900092,MAT.PRUEBA VALACICLOVIR CLORHIDRATO,1000037552,10,2026-07-30,2026-11-07,2026-08-03,5000,G,0,,5000,,comprador-0001,A00,A Tiempo,7,,,,Fabricante 0088,N/A,FCA,CONTADO/PENDIENTE,PENDIENTE,PENDIENTE,3,PENDIENTE,INTERNACIONAL,Ambiente,INDIA,AEREO,PENDIENTE,PEDIENTE,PENDIENTE
IDA,4500019070,20,CR10,PROV-0101,Proveedor 0101,13900006,MATERIAL PRUEBA CORRUGADOS HORMONALES,1000038308,20,2026-08-05,2026-08-05,2026-08-06,561,UN,0,2026-09-30,561,2026-09-30,comprador-0003,A01,A Tiempo,33,,,,,,,,,,,,,,,,,,
IDA,4500019070,10,CR10,PROV-0101,Proveedor 0101,13900006,MATERIAL PRUEBA CORRUGADOS HORMONALES,1000038308,10,2026-08-05,2026-08-05,2026-08-06,546,UN,0,2026-09-30,546,2026-09-30,comprador-0003,A01,A Tiempo,33,,,,,,,,,,,,,,,,,,
IDA,4500019097,10,CR10,PROV-0043,Proveedor 0043,12900079,Manitol Compresión Directa,1000038318,10,2026-08-05,2026-11-13,2026-08-10,2500,G,0,2026-08-30,2500,2026-08-30,comprador-0002,A00,A Tiempo,2,,,,,,,,,,,,,,,,,,
IDA,4500019097,20,CR10,PROV-0043,Proveedor 0043,12900079,Manitol Compresión Directa,1000038318,10,2026-08-05,2026-11-13,2026-08-10,2500,G,0,2026-10-30,2500,2026-10-30,comprador-0002,A00,A Tiempo,63,,,,,,,,,,,,,,,,,,
IDA,4500019126,10,CR10,PROV-0102,Proveedor 0102,11900010,MATERIAL PRUEBA FENTERMINA CLORHIDRATO,1000028214,10,2026-02-10,2026-02-24,2026-02-10,500,G,0,2026-11-27,500,2026-09-18,comprador-0001,A00,A Tiempo,91,,,2026-02-10,Fabricante 0089,,CIP,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,,INDIA,AEREO,,PENDIENTE,PENDIENTE
IDA,4500019126,20,CR10,PROV-0102,Proveedor 0102,11900010,MATERIAL PRUEBA FENTERMINA CLORHIDRATO,1000028214,20,2026-02-10,2026-02-24,2026-02-10,500,G,0,2026-11-27,500,2026-09-18,comprador-0001,A00,A Tiempo,91,,,2026-02-10,Fabricante 0089,,CIP,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,,INDIA,AEREO,,PENDIENTE,PENDIENTE
IDA,4500019126,30,CR10,PROV-0102,Proveedor 0102,11900010,MATERIAL PRUEBA FENTERMINA CLORHIDRATO,1000028214,30,2026-02-10,2026-02-24,2026-02-10,500,G,0,2026-11-27,500,2026-09-18,comprador-0001,A00,A Tiempo,91,,,2026-02-10,Fabricante 0089,,CIP,CREDITO,,PENDIENTE,PENDIENTE,PENDIENTE,INTERNACIONAL,,INDIA,AEREO,,PENDIENTE,PENDIENTE
IDA,4500019170,10,CR10,PROV-0048,Proveedor 0048,12900077,Calcio carbonato para compresión directa,1000038451,10,2026-08-12,2026-11-20,2026-08-13,2500,G,0,2026-11-20,2500,2026-11-20,comprador-0002,A02,A Tiempo,84,,,,,,,,,,,,,,,,,,
IDA,4500019170,20,CR10,PROV-0048,Proveedor 0048,12900077,Calcio carbonato para compresión directa,1000038451,20,2026-08-12,2026-11-20,2026-08-13,2500,G,0,2026-11-20,2500,2026-11-20,comprador-0002,A02,A Tiempo,84,,,,,,,,,,,,,,,,,,
IDA,4500019170,30,CR10,PROV-0048,Proveedor 0048,12900077,Calcio carbonato para compresión directa,1000038451,30,2026-08-12,2026-11-20,2026-08-13,2500,G,0,2026-11-20,2500,2026-11-20,comprador-0002,A02,A Tiempo,84,,,,,,,,,,,,,,,,,,
